time,accel1_x,accel1_y,accel1_z,accel2_x,accel2_y,accel2_z
123980,-512.0,-512.0,240.0,-512.0,11.0,146.0
123990,-256.0,-250.5,77.0,0.0,-256.0,197.0
124000,369.0,0.0,26.0,369.0,0.0,26.0
124010,376.5,-256.0,-508.0,376.5,-256.0,-508.0
124020,510.0,256.0,-504.0,510.0,256.0,-504.0
124030,506.5,145.0,-376.0,506.5,145.0,-376.0
124040,-376.0,-128.0,160.0,-376.0,-128.0,160.0
124050,-180.0,146.0,96.0,40.0,411.0,224.0
124060,0.0,0.0,0.0,0.0,0.0,0.0
124070,0.0,-256.0,-248.0,0.0,-512.0,-496.0
124080,-42.0,-512.0,36.0,-42.0,-512.0,36.0
124090,-256.0,-512.0,-499.5,-256.0,-512.0,-499.5
124100,32.0,190.0,0.0,32.0,190.0,0.0
124110,465.0,0.0,-512.0,465.0,0.0,-512.0
124120,82.0,0.0,-512.0,70.0,53.5,-512.0
124130,-500.0,104.0,0.0,-500.0,104.0,0.0
124140,-512.0,78.0,197.0,-512.0,78.0,197.0
124150,-512.0,419.0,36.0,-512.0,419.0,36.0
124160,-512.0,419.0,68.0,-512.0,419.0,68.0
124170,-512.0,0.0,-256.0,-144.0,96.5,-512.0
124180,130.0,0.0,-512.0,130.0,0.0,-512.0
124190,-256.0,-256.0,-215.5,-254.0,-256.0,-256.0
124200,4.0,-512.0,0.0,4.0,-512.0,0.0
124210,-40.5,0.0,0.0,-40.5,0.0,0.0
124220,48.0,390.0,4.0,48.0,390.0,4.0
124230,38.0,0.0,-512.0,-89.5,0.0,-512.0
124240,130.0,0.0,-512.0,130.0,0.0,-512.0
124250,366.0,262.5,-492.0,366.0,262.5,-492.0
124260,-127.0,80.0,-374.0,-127.0,80.0,-374.0
124270,301.0,511.0,167.5,301.0,511.0,167.5
124280,230.0,0.0,-190.0,230.0,0.0,-190.0
124290,132.0,0.0,-124.0,132.0,0.0,-124.0
124300,10.0,0.0,-512.0,5.0,0.0,-256.0
124310,0.0,0.0,0.0,0.0,19.0,137.0
124320,-146.0,9.5,112.5,-146.0,9.5,112.5
124330,-512.0,0.0,225.0,-512.0,0.0,225.0
124340,3.0,0.0,256.0,3.0,0.0,256.0
124350,3.0,511.0,73.0,-381.0,301.0,257.0
124360,-221.0,150.5,128.0,-221.0,150.5,128.0
124370,-512.0,0.0,0.0,-512.0,0.0,0.0
124380,-256.0,255.5,16.0,-256.0,255.5,16.0
124390,-512.0,0.0,136.0,-512.0,0.0,136.0
124400,-256.0,-256.0,218.0,0.0,-256.0,88.0
124410,-512.0,0.0,193.0,-512.0,0.0,193.0
124420,0.0,0.0,-191.0,0.0,0.0,-190.0
124430,0.0,0.0,-77.0,-256.0,-256.0,35.0
124440,443.5,17.5,-512.0,443.5,17.5,-512.0
124450,20.5,-256.0,-512.0,0.0,-512.0,-512.0
124460,212.0,67.0,10.0,212.0,67.0,10.0
124470,-490.0,0.0,10.0,-490.0,0.0,10.0
124480,298.5,0.0,196.0,334.0,0.0,272.0
124490,-504.0,511.0,238.0,-504.0,511.0,238.0
124500,309.0,164.0,0.0,309.0,164.0,0.0
124510,180.0,156.0,0.0,-360.0,156.0,0.0
124520,330.5,458.0,0.0,330.5,458.0,0.0
124530,0.0,386.0,82.0,0.0,386.0,82.0
124540,0.0,128.0,90.0,0.0,128.0,90.0
124550,-512.0,196.0,113.0,-512.0,196.0,113.0
124560,0.0,0.0,-186.0,0.0,0.0,-186.0
124570,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0
124580,0.0,-436.0,-512.0,0.0,-436.0,-512.0
124590,39.5,8.5,-512.0,79.0,138.0,-512.0
124600,186.0,265.0,-512.0,186.0,265.0,-512.0
124610,-198.5,-256.0,-64.0,-234.5,-71.5,-53.0
124620,-492.0,182.0,26.0,-492.0,182.0,26.0
124630,-126.0,180.0,30.0,-126.0,180.0,30.0
124640,-295.0,0.0,3.0,-288.0,0.0,2.0
124650,240.0,0.0,0.0,240.0,0.0,0.0
124660,166.0,294.5,0.0,166.0,294.5,0.0
124670,384.0,511.0,0.0,384.0,511.0,0.0
124680,194.0,0.0,200.0,194.0,0.0,200.0
124690,1.0,336.0,140.0,-304.0,336.0,143.5
124700,-243.0,511.0,0.0,-243.0,511.0,0.0
124710,-256.0,247.0,2.0,-134.5,133.0,2.0
124720,243.0,266.0,0.0,243.0,283.0,0.0
124730,0.0,397.0,0.0,0.0,397.0,0.0
124740,0.0,199.0,-256.0,0.0,199.0,-256.0
124760,281.0,511.0,-252.0,281.0,511.0,-252.0
124770,30.0,339.0,196.0,30.0,339.0,196.0
124780,0.0,259.0,64.0,0.0,257.0,-416.0
124790,-99.5,146.5,-456.0,-99.5,146.5,-456.0
124800,-512.0,0.0,-512.0,-512.0,0.0,-512.0
124810,0.0,0.0,-512.0,0.0,0.0,-512.0
124820,0.0,29.5,0.0,-222.0,29.5,0.0
124830,6.0,0.0,66.0,6.0,0.0,66.0
124840,1.0,20.5,0.0,-255.0,20.5,8.0
124850,-302.0,111.0,-150.5,-302.0,111.0,-150.5
124860,0.0,511.0,273.0,4.0,511.0,257.0
124870,388.0,511.0,384.0,388.0,511.0,384.0
124880,0.0,511.0,297.0,0.0,511.0,297.0
124890,256.5,488.5,74.0,256.5,466.0,68.0
124900,113.0,118.0,-512.0,113.0,118.0,-512.0
124910,115.0,216.0,-512.0,115.0,216.0,-512.0
124920,221.0,182.0,-512.0,221.0,4.0,-512.0
124930,0.0,0.0,-512.0,0.0,0.0,-512.0
124940,20.0,-512.0,-512.0,20.0,-512.0,-512.0
124960,144.0,0.0,-512.0,144.0,-512.0,-482.0
124970,451.0,-512.0,-502.0,366.0,-512.0,-476.0
124980,313.5,-512.0,-276.0,313.5,-512.0,-276.0
124990,-424.0,-512.0,-227.0,-296.0,-512.0,-118.0
125000,-103.0,-191.5,4.0,-103.0,-191.5,4.0
125010,0.0,0.0,-187.5,0.0,0.0,-187.5
125020,-512.0,0.0,-471.0,-512.0,0.0,-471.0
125030,115.0,0.0,-512.0,242.5,0.0,-476.0
125040,286.0,0.0,-448.0,286.0,0.0,-448.0
125050,74.0,0.0,3.0,74.0,0.0,56.0
125060,165.5,-256.0,274.0,165.5,-256.0,274.0
125070,23.0,-512.0,160.0,23.0,-512.0,160.0
125080,-220.5,-512.0,-189.5,-220.5,-512.0,-189.5
125090,-480.0,-512.0,-397.0,-476.0,-471.0,-158.5
125100,-470.0,339.0,80.0,-470.0,339.0,80.0
125110,56.0,391.0,-377.0,38.0,298.0,-236.5
125120,128.0,211.0,-72.0,128.0,211.0,-72.0
125130,386.5,18.0,-39.0,389.5,18.0,-118.0
125140,337.0,-476.0,25.0,337.0,-476.0,25.0
125150,-512.0,-512.0,8.0,-512.0,-512.0,8.0
125160,-503.0,-512.0,0.0,-503.0,-512.0,0.0
125170,0.0,0.0,-343.0,0.0,0.0,-343.0
125180,34.0,132.5,-181.5,40.0,170.5,10.0
125190,4.0,210.0,224.0,4.0,210.0,224.0
125200,311.0,74.0,301.0,311.0,74.0,301.0
125210,326.0,74.0,5.0,326.0,74.0,5.0
125220,322.0,107.0,42.0,329.5,0.0,-256.0
125230,-380.0,0.0,-512.0,-380.0,0.0,-512.0
125240,-498.0,0.0,-512.0,-498.0,0.0,-512.0
125250,0.0,497.0,104.0,0.0,497.0,104.0
125260,66.0,352.5,284.0,144.0,194.0,260.0
125270,-254.0,166.0,68.0,-254.0,166.0,68.0
125280,-126.0,166.0,128.0,-112.0,462.0,0.0
125290,27.0,0.0,-256.0,27.0,0.0,-256.0
125300,-431.5,143.0,-256.0,-431.5,143.0,-256.0
125310,-462.0,284.0,0.0,-462.0,284.0,0.0
125320,-138.0,445.0,178.0,-238.0,439.0,416.0
125330,-44.0,229.0,6.0,-16.0,229.0,34.5
125340,68.0,90.0,-480.0,68.0,90.0,-480.0
125350,71.0,0.0,-512.0,-376.0,-512.0,-512.0
125360,256.0,0.0,-512.0,256.0,0.0,-512.0
125370,73.0,-512.0,88.0,73.0,-512.0,88.0
125380,96.0,0.0,22.0,96.0,0.0,22.0
125390,422.0,0.0,-188.0,383.0,0.0,-347.0
125400,-122.0,-165.5,-512.0,-122.0,-165.5,-512.0
125410,-383.0,-512.0,-512.0,-383.0,-512.0,-512.0
125420,0.0,-512.0,-464.0,0.0,-512.0,-464.0
125430,168.5,0.0,-86.5,168.5,0.0,-88.0
125440,79.0,203.0,-376.5,79.0,203.0,-376.5
125450,98.0,317.0,-512.0,98.0,-512.0,-512.0
125460,48.0,-512.0,-512.0,48.0,-512.0,-512.0
125470,172.0,-15.5,-188.0,172.0,-15.5,-188.0
125480,251.0,511.0,133.0,251.0,511.0,133.0
125490,430.0,511.0,384.0,430.0,511.0,384.0
125500,196.0,137.5,2.0,196.0,137.5,2.0
125510,-182.0,1.0,-126.0,-182.0,1.0,-126.0
125520,132.0,0.0,-254.0,134.0,344.0,210.0
125530,171.0,163.0,98.0,187.0,81.5,99.0
125540,228.0,-512.0,195.0,228.0,-512.0,195.0
125550,116.0,-512.0,-302.0,116.0,-512.0,-302.0
125560,-432.0,0.0,-512.0,-432.0,0.0,-512.0
125570,338.0,0.0,0.0,338.0,0.0,0.0
125580,259.0,-256.0,-256.0,140.5,-256.0,-383.0
125590,0.0,0.0,-512.0,0.0,0.0,-512.0
125600,-58.5,91.0,-512.0,-58.5,91.0,-512.0
125610,216.0,511.0,64.0,216.0,511.0,64.0
125620,165.0,325.0,0.0,165.0,325.0,0.0
125630,59.0,-255.5,163.0,59.0,-255.5,163.0
125640,-512.0,-512.0,0.0,-512.0,-512.0,0.0
125650,-205.5,-256.0,-512.0,82.5,0.0,-382.0
125660,292.0,-512.0,-512.0,292.0,-512.0,-512.0
125670,146.0,-512.0,-380.0,64.5,-512.0,-380.0
125680,-512.0,0.0,104.0,-512.0,0.0,104.0
125690,-31.0,511.0,8.0,-31.0,511.0,8.0
125700,244.5,497.5,-125.0,244.5,497.5,-125.0
125710,0.0,0.0,137.0,-512.0,-512.0,128.0
125720,-256.0,-512.0,-122.0,-256.0,-512.0,-122.0
125730,164.0,128.0,-512.0,164.0,128.0,-512.0
125740,218.5,64.0,-512.0,219.0,64.0,-512.0
125750,72.0,-512.0,-494.0,72.0,-512.0,-494.0
125760,0.0,259.0,326.0,0.0,259.0,326.0
125770,0.0,511.0,192.0,0.0,511.0,192.0
125780,141.0,511.0,-91.5,141.0,511.0,-91.5
125790,2.0,-512.0,3.0,2.0,-512.0,3.0
125800,26.5,-512.0,18.5,26.5,-512.0,18.5
125810,0.0,0.0,137.0,0.0,0.0,137.0
125820,-224.0,112.0,-169.5,-512.0,224.0,-508.0
125830,401.0,329.0,-512.0,401.0,329.0,-512.0
125840,138.5,-476.0,-512.0,3.5,-512.0,-512.0
125850,148.0,-512.0,-508.0,148.0,-512.0,-508.0
125860,28.5,0.0,-329.5,28.5,0.0,-329.5
125870,179.0,212.0,-172.0,179.0,212.0,-172.0
125880,8.0,246.0,-496.0,8.0,246.0,-496.0
125890,178.0,241.0,-512.0,178.0,241.0,-512.0
125900,-447.0,-512.0,-495.0,-381.0,-512.0,-493.0
125910,0.0,0.0,-94.0,0.0,0.0,-94.0
125920,0.0,394.0,5.5,3.5,457.5,149.0
125930,6.0,511.0,291.0,6.0,511.0,291.0
125940,265.0,255.5,54.5,265.0,255.5,54.5
125950,216.0,0.0,20.0,216.0,0.0,20.0
125960,-509.0,32.0,143.0,-486.0,16.0,129.0
125970,-462.0,96.5,178.0,-215.0,9.0,78.0
125980,196.0,2.0,32.0,196.0,2.0,32.0
125990,275.0,0.0,-224.0,275.0,0.0,-224.0
126000,108.5,-256.0,-116.0,-180.5,-256.0,-126.0
126010,-480.0,0.0,0.0,-512.0,0.0,-248.0
126020,-256.0,146.5,-488.0,-256.0,146.5,-488.0
126030,100.0,-512.0,-512.0,100.0,-512.0,-512.0
126040,281.0,-251.5,-512.0,265.0,-251.5,-512.0
126050,84.0,11.0,128.0,84.0,11.0,128.0
126060,28.5,511.0,129.0,-230.0,511.0,141.0
126070,430.5,511.0,144.0,430.5,511.0,144.0
126080,160.0,0.0,56.0,160.0,0.0,56.0
126090,192.0,0.0,-480.0,452.0,129.0,-158.0
126100,29.0,0.0,138.0,29.0,0.0,138.0
126110,100.0,0.0,-223.0,100.0,0.0,-223.0
126120,366.0,0.0,-511.0,373.0,18.0,-512.0
126130,373.0,18.0,-512.0,273.0,-512.0,-512.0
126140,225.5,-256.0,-253.5,225.5,-256.0,-253.5
126150,128.0,0.0,5.0,128.0,0.0,5.0
126160,66.0,511.0,280.0,66.0,511.0,280.0
126170,32.0,0.0,0.0,32.0,0.0,0.0
126180,96.0,0.0,2.0,-280.0,0.0,-510.0
126190,-76.0,66.5,-57.0,-124.0,322.0,392.0
126200,80.0,0.0,0.0,80.0,0.0,0.0
126210,64.0,-512.0,-478.0,64.0,-512.0,-478.0
126220,-255.0,-256.0,-383.0,-255.0,-256.0,-383.0
126230,40.0,511.0,-256.0,40.0,511.0,-256.0
126240,124.5,511.0,36.0,124.5,511.0,36.0
126250,73.0,-512.0,128.0,73.0,-512.0,128.0
126260,73.0,-512.0,0.0,-248.0,-512.0,10.0
126270,-85.5,-121.5,-251.0,-67.5,134.5,-191.0
126280,9.0,-448.0,-512.0,-251.5,-480.0,-512.0
126290,0.0,0.0,1.0,0.0,0.0,1.0
126300,-92.0,138.5,84.5,-92.0,138.5,84.5
126310,0.0,0.0,-479.0,0.0,0.0,-479.0
126320,17.0,-512.0,-430.0,17.0,-256.0,-512.0
126330,0.0,0.0,-238.0,0.0,0.0,-238.0
126340,404.5,255.5,-76.0,400.0,511.0,104.0
126350,192.0,0.0,-344.0,192.0,0.0,-344.0
126360,-511.0,313.0,32.0,273.0,511.0,-128.0
126380,473.0,-512.0,-512.0,473.0,-512.0,-512.0
126390,-240.0,0.0,-512.0,-240.0,0.0,-512.0
126400,390.0,255.5,65.5,411.0,255.5,-125.5
126410,-181.0,0.0,152.0,-181.0,0.0,152.0
126420,-97.0,-512.0,-512.0,-97.0,-512.0,-512.0
126430,40.0,0.0,-384.0,40.0,0.0,-384.0
126440,384.0,-512.0,-440.0,384.0,-512.0,-440.0
126450,31.0,-0.5,-476.5,31.0,-0.5,-476.5
126460,0.0,511.0,-441.0,0.0,511.0,-441.0
126470,248.0,99.0,460.5,70.0,-157.0,364.5
126480,139.0,-512.0,260.0,-496.0,0.0,0.0
126490,-320.5,-256.0,-461.0,-320.5,-256.0,-461.0
126500,103.0,-512.0,-512.0,103.0,-512.0,-512.0
126510,84.5,36.5,-512.0,84.5,36.5,-512.0
126520,-430.0,89.0,14.0,-430.0,89.0,14.0
126530,331.0,-146.5,-254.5,331.0,-146.5,-254.5
126540,132.0,-512.0,-512.0,132.0,-512.0,-512.0
126550,236.0,-512.0,-510.0,343.5,-256.0,-495.0
126560,-40.0,0.0,-478.0,-40.0,0.0,-478.0
126570,0.0,364.0,14.0,0.0,364.0,14.0
126580,42.5,182.0,7.0,85.0,255.5,-63.0
126590,511.0,-512.0,16.0,207.0,-512.0,4.0
126600,207.0,-512.0,4.0,207.0,-512.0,4.0
126610,-512.0,-256.0,-512.0,-512.0,-38.5,-512.0
126620,-0.5,473.0,-246.0,-0.5,473.0,-246.0
126630,511.0,0.0,128.0,511.0,0.0,128.0
126640,2.5,130.0,16.0,2.5,130.0,16.0
126650,-110.0,0.0,4.0,-110.0,0.0,4.0
126660,11.0,-256.0,-182.0,130.0,-512.0,-120.0
126670,0.0,-512.0,-512.0,0.0,-512.0,-512.0
126680,64.0,-256.0,-512.0,64.0,-256.0,-512.0
126690,47.0,64.0,-512.0,47.0,64.0,-512.0
126700,15.0,-512.0,-512.0,-298.0,-512.0,-512.0
126710,-21.0,-149.0,-444.0,-21.0,-149.0,-444.0
126720,257.0,352.0,-188.0,257.0,352.0,-188.0
126730,49.0,0.0,4.0,49.0,0.0,4.0
126740,24.5,0.0,2.0,0.0,0.0,4.0
126750,162.0,511.0,269.0,162.0,511.0,269.0
126760,0.0,511.0,257.0,1.0,511.0,64.0
126770,129.0,0.0,16.0,-127.0,0.0,176.0
126780,-276.0,0.0,0.0,-264.0,0.0,0.0
126790,130.0,0.0,40.0,130.0,0.0,40.0
126800,10.0,-512.0,-512.0,10.0,-512.0,-512.0
126810,6.0,-512.0,-512.0,2.0,-512.0,-448.0
126820,158.0,-512.0,-512.0,158.0,-512.0,-512.0
126830,511.0,0.0,0.0,511.0,0.0,0.0
126840,410.0,-512.0,0.0,410.0,-512.0,0.0
126850,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0
126860,-512.0,430.0,-512.0,-512.0,430.0,-512.0
126870,348.0,17.0,-60.0,422.0,17.0,-125.0
126880,496.0,0.0,-475.0,496.0,0.0,-475.0
126890,17.0,508.0,282.0,17.0,508.0,282.0
126900,81.0,511.0,477.0,81.0,511.0,477.0
126910,85.0,0.0,0.0,85.0,0.0,0.0
126920,-304.0,181.0,0.0,-304.0,181.0,0.0
126930,148.0,408.5,66.5,148.0,383.5,34.5
126940,0.0,256.0,1.0,0.0,256.0,1.0
126950,-90.0,-512.0,-383.5,-90.0,-512.0,-383.5
126960,-180.0,-512.0,-512.0,-180.0,-512.0,-512.0
126970,433.0,0.0,-512.0,433.0,0.0,-512.0
126980,-14.5,-512.0,-256.0,-14.5,-512.0,-256.0
126990,22.0,-512.0,-512.0,0.0,-512.0,-512.0
127000,0.0,-512.0,-512.0,0.0,-512.0,-512.0
127010,287.0,147.5,-27.5,287.0,147.5,-27.5
127020,318.0,295.0,64.0,318.0,295.0,64.0
127030,-74.0,255.5,-358.0,-74.0,255.5,-358.0
127040,-422.0,511.0,-204.0,-422.0,511.0,-204.0
127050,122.0,273.0,226.5,122.0,273.0,226.5
127060,129.0,0.0,35.0,1.0,0.0,1.0
127070,-191.5,186.0,-105.0,-191.5,186.0,-105.0
127080,-384.0,372.0,-211.0,-384.0,372.0,-211.0
127090,240.0,-256.0,-226.5,240.0,-256.0,-226.5
127100,178.0,-512.0,-482.5,178.0,-512.0,-482.5
127110,0.0,0.0,0.0,-512.0,0.0,0.0
127120,-446.0,0.0,0.0,-446.0,0.0,0.0
127130,4.0,-512.0,-512.0,4.0,-512.0,-512.0
127140,2.0,-28.0,-512.0,2.0,-0.5,-256.0
127150,188.5,303.5,225.0,188.5,303.5,225.0
127160,-512.0,0.0,-472.0,-512.0,0.0,-472.0
127170,-512.0,0.0,-509.0,-512.0,0.0,-509.0
127180,230.0,0.0,0.0,230.0,0.0,0.0
127190,135.0,-512.0,-384.0,135.0,-512.0,-384.0
127200,0.0,0.0,-504.0,-512.0,75.0,-512.0
127210,-89.0,86.0,-256.0,-89.0,86.0,-256.0
127220,386.5,48.5,96.0,350.5,0.0,-160.0
127230,-36.5,0.0,96.0,-36.5,0.0,96.0
127240,-512.0,511.0,-336.0,-512.0,511.0,-336.0
127250,-238.0,-0.5,-293.0,36.0,-512.0,-250.0
127260,500.0,-512.0,-512.0,500.0,-512.0,-512.0
127270,385.0,-256.0,-512.0,270.0,0.0,-512.0
127280,164.0,1.0,-512.0,164.0,1.0,-512.0
127290,-440.0,0.0,0.0,-440.0,0.0,0.0
127300,-220.0,32.0,-252.0,-220.0,32.0,-252.0
127310,442.0,442.0,418.0,442.0,442.0,418.0
127320,16.0,0.0,194.0,16.0,0.0,194.0
127330,-512.0,495.0,-368.0,-512.0,495.0,-368.0
127340,-220.0,312.5,-424.0,72.0,130.0,-480.0
127350,312.0,-512.0,-400.0,312.0,-512.0,-400.0
127360,156.0,-256.0,-448.0,0.0,0.0,-496.0
127380,36.0,-254.0,-256.0,-368.0,-496.0,-256.0
127390,-512.0,-480.0,-512.0,-512.0,-480.0,-512.0
127400,511.0,511.0,12.0,355.5,255.5,22.5
127410,200.0,0.0,33.0,200.0,0.0,33.0
127420,149.0,364.5,84.0,149.0,364.5,84.0
127430,298.0,511.0,168.0,298.0,511.0,168.0
127440,82.0,0.0,11.0,82.0,0.0,11.0
127450,0.0,201.0,-272.0,0.0,201.0,-272.0
127460,0.0,0.0,-510.0,0.0,0.0,-510.0
127470,-219.0,-512.0,-495.5,-219.0,-512.0,-495.5
127480,-438.0,-512.0,-512.0,-438.0,-512.0,-512.0
127490,9.0,0.0,-448.0,9.0,0.0,-448.0
127500,-239.5,-256.0,-512.0,-248.0,-256.0,-512.0
127510,-256.0,-256.0,-510.5,-256.0,-256.0,-510.5
127520,0.0,0.0,-509.0,0.0,-512.0,272.0
127530,0.0,-512.0,-120.0,0.0,-512.0,-120.0
127540,0.0,-512.0,-512.0,0.0,-512.0,-512.0
127550,0.0,147.5,-256.0,0.0,147.5,-256.0
127560,0.0,128.0,0.0,0.0,128.0,0.0
127570,85.0,0.0,-492.0,85.0,0.0,-492.0
127580,0.0,476.0,6.0,0.0,476.0,6.0
127590,324.0,-210.0,-251.5,324.0,-210.0,-251.5
127600,265.5,-512.0,-507.5,265.5,-512.0,-507.5
127610,10.0,-175.5,-249.0,3.0,-175.5,7.0
127620,46.0,0.0,32.0,46.0,0.0,32.0
127630,23.0,-256.0,-240.0,23.0,-256.0,-240.0
127640,-512.0,136.0,-512.0,-512.0,136.0,-512.0
127650,-256.0,69.0,-256.0,-256.0,69.0,-256.0
127660,0.0,2.0,0.0,0.0,2.0,0.0
127670,91.0,0.0,-460.0,-9.0,253.5,-450.0
127680,-132.0,509.0,-139.5,-132.0,509.0,-139.5
127690,77.0,-512.0,0.0,77.0,-512.0,0.0
127700,7.0,-512.0,-512.0,7.0,-512.0,-512.0
127710,231.5,-203.0,-240.0,231.5,-203.0,-240.0
127720,272.0,0.0,4.0,272.0,0.0,4.0
127730,0.0,0.0,-222.5,0.0,0.0,-477.0
127740,8.0,511.0,-256.0,8.0,511.0,-256.0
127750,259.5,329.0,-59.0,310.0,329.0,85.0
127760,12.0,0.0,0.0,12.0,0.0,0.0
127770,20.0,0.0,35.0,161.0,511.0,362.0
127780,66.0,379.0,74.0,66.0,379.0,74.0
127790,104.0,0.0,2.0,104.0,0.0,2.0
127800,0.0,0.0,0.0,0.0,0.0,0.0
127810,-512.0,511.0,0.0,-512.0,511.0,0.0
127820,1.0,0.0,292.0,1.0,0.0,292.0
127830,-252.0,0.0,-508.0,-252.0,0.0,-508.0
127840,-512.0,327.0,-512.0,-512.0,327.0,-512.0
127850,0.0,-109.0,-256.0,0.0,-512.0,0.0
127860,42.0,-512.0,-495.0,56.0,-512.0,-495.5
127870,0.0,0.0,-512.0,0.0,0.0,-512.0
127880,258.0,0.0,0.0,258.0,0.0,0.0
127890,-255.0,-256.0,0.0,-512.0,-512.0,0.0
127900,256.0,-512.0,-512.0,256.0,-512.0,-512.0
127910,-512.0,0.0,-512.0,-512.0,0.0,-512.0
127920,-188.0,-256.0,-256.0,136.0,-512.0,0.0
127930,175.0,-512.0,-512.0,-81.0,-512.0,-512.0
127940,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0
127950,-504.0,0.0,0.0,-504.0,0.0,0.0
127960,473.0,0.0,132.0,236.5,-256.0,84.0
127970,0.0,-512.0,40.0,0.0,-512.0,40.0
127980,0.0,-512.0,-512.0,0.0,-512.0,-512.0
127990,133.0,0.0,-512.0,199.0,490.0,0.0
128000,0.0,297.0,0.0,96.0,5.0,0.0
128010,192.0,-480.0,0.0,511.0,-94.0,-512.0
128020,320.5,-256.0,0.0,320.5,-256.0,0.0
128030,409.0,-256.0,0.0,256.0,-256.0,-256.0
128040,511.0,-512.0,0.0,511.0,-512.0,0.0
128050,511.0,-512.0,0.0,511.0,-512.0,-512.0
128060,511.0,511.0,0.0,511.0,511.0,-256.0
128070,511.0,79.0,0.0,511.0,410.0,511.0
128080,511.0,10.0,511.0,511.0,410.0,511.0
128090,511.0,-256.0,511.0,511.0,-0.5,511.0
128100,511.0,0.0,511.0,511.0,0.0,511.0
128110,-0.5,-256.0,255.5,-0.5,-256.0,255.5
128120,-0.5,-256.0,-256.0,336.0,-256.0,-256.0
128130,0.0,0.0,-512.0,0.0,0.0,-512.0
128140,0.0,0.0,-256.0,0.0,0.0,-256.0
128150,0.0,511.0,-512.0,0.0,511.0,-512.0
128160,0.0,511.0,-512.0,184.0,511.0,-512.0
128170,184.0,511.0,0.0,184.0,511.0,0.0
128180,0.0,511.0,0.0,0.0,511.0,0.0
128190,0.0,-256.0,0.0,0.0,-256.0,0.0
128200,0.0,0.0,0.0,0.0,0.0,0.0
128210,-112.0,0.0,0.0,-112.0,0.0,0.0
128220,8.0,0.0,0.0,8.0,0.0,0.0
128230,12.0,86.5,0.0,8.0,173.0,0.0
128240,0.0,291.0,0.0,0.0,291.0,0.0
128250,67.0,174.5,305.0,67.0,174.5,305.0
128260,164.0,29.0,268.5,162.0,29.0,265.0
128270,219.0,-239.0,234.0,219.0,-239.0,234.0
128280,18.0,-253.5,215.0,163.0,2.0,-124.0
128290,-60.0,0.0,327.0,-60.0,0.0,327.0
128300,142.0,-512.0,11.0,142.0,-512.0,11.0
128310,12.0,141.0,0.0,12.0,141.0,0.0
128320,134.0,332.0,128.0,70.0,332.0,132.0
128330,4.0,0.0,0.0,4.0,0.0,0.0
128340,145.0,223.0,0.0,145.0,223.0,0.0
128350,1.0,24.0,48.0,1.0,24.0,48.0
128360,40.0,0.0,160.0,40.0,0.0,160.0
128370,-58.0,0.0,301.0,-58.0,0.0,301.0
128380,33.0,0.0,145.0,33.0,0.0,145.0
128390,0.0,24.0,263.0,0.0,24.0,263.0
128400,154.0,242.0,137.0,154.0,242.0,137.0
128410,34.0,128.0,0.0,34.0,128.0,0.0
128420,0.0,288.0,256.0,-120.0,144.0,144.0
128430,160.0,9.0,3.0,160.0,9.0,3.0
128440,112.0,-512.0,151.0,112.0,-512.0,151.0
128450,1.0,0.0,389.0,1.0,0.0,389.0
128460,32.0,501.0,89.5,32.0,501.0,89.5
128470,68.0,466.0,-120.0,68.0,466.0,-120.0
128480,38.0,290.0,128.0,37.0,158.0,0.0
128490,0.0,9.0,0.0,0.0,41.0,18.0
128500,34.0,205.5,50.5,34.0,205.5,50.5
128510,32.0,206.0,75.0,32.0,206.0,75.0
128520,-205.0,-332.0,97.0,-208.0,-462.0,97.0
128530,0.0,-496.0,128.0,0.0,2.0,112.0
128540,-189.5,267.0,41.0,-189.5,267.0,41.0
128550,34.0,436.0,214.0,34.0,436.0,214.0
128560,-229.0,11.0,136.0,-229.0,11.0,136.0
128570,40.0,8.0,14.0,40.0,8.0,14.0
128580,65.0,0.0,131.0,65.0,0.0,131.0
128590,284.0,20.5,130.0,284.0,20.5,130.0
128600,264.0,81.0,355.0,-438.0,-367.0,291.0
128610,-218.5,-183.5,282.0,-218.5,-183.5,282.0
128620,64.0,32.0,301.0,64.0,32.0,301.0
128630,0.0,108.0,38.5,0.0,108.0,38.5
128640,0.0,0.0,1.0,51.0,0.0,10.0
128650,42.0,0.0,13.5,79.0,0.0,12.5
128660,-75.0,2.0,4.0,-75.0,2.0,4.0
128670,8.0,-117.0,-256.0,8.0,-117.0,-256.0
128680,-62.0,-188.0,-512.0,-62.0,-188.0,-512.0
128690,54.0,-21.0,-512.0,154.0,-183.0,-512.0
128700,128.0,247.0,-512.0,128.0,247.0,-512.0
128710,201.0,123.5,-512.0,266.0,0.0,-512.0
128720,82.0,0.0,-512.0,82.0,0.0,-512.0
128730,91.0,-256.0,-512.0,91.0,-256.0,-512.0
128740,32.0,0.0,-512.0,32.0,0.0,-512.0
128750,36.0,-256.0,-464.0,36.0,-256.0,-464.0
128760,177.0,0.0,64.0,177.0,0.0,64.0
128770,258.0,0.0,224.0,262.0,76.0,140.0
128780,152.0,272.0,146.0,152.0,272.0,146.0
128790,41.0,0.0,248.0,41.0,0.0,248.0
128800,38.5,0.0,-80.0,4.0,0.0,-238.0
